target_id	length	eff_length	est_counts	tpm
yiaM__HW372_RS00725_rc_153537	468	231.022	0	0
HW372_RS00730__HW372_RS00730_rc_154571	921	679.167	0	0
yiaL__HW372_RS00735_rc_155058	465	228.022	0	0
yiaK__HW372_RS00740_rc_156068	999	757.167	0	0
yiaJ__HW372_RS00745_156269	849	607.167	0	0
ysaA__HW372_RS00750_157219	474	235.321	0	0
avtA__HW372_RS00755_rc_159097	1254	1012.17	0	0
malS__HW372_RS00760_rc_161305	2031	1789.17	0	0
bax__HW372_RS00765_161625	825	583.167	0	0
xylR__HW372_RS00770_rc_163735	1179	937.167	0	0
xylH__HW372_RS00775_rc_164994	1182	940.167	0	0
xylG__HW372_RS00780_rc_166513	1542	1300.17	0	0
xylF__HW372_RS00785_rc_167583	993	751.167	0	0
xylA__HW372_RS00790_167949	1323	1081.17	0	0
xylB__HW372_RS00795_169343	1455	1213.17	0	0
yiaB__HW372_RS00800_170966	342	108.553	0	0
yiaA__HW372_RS00805_171353	438	201.022	0	0
wecH__HW372_RS00810_rc_172827	996	754.167	0	0
ysaB__HW372_RS00815_173002	300	80.8929	0	0
glyQ__HW372_RS00820_173396	912	670.167	0	0
glyS__HW372_RS00825_174317	2070	1828.17	0	0
hokA__HW372_RS00830_176709	153	19.7333	0	0
HW372_RS00835__HW372_RS00835_rc_176909	72	73	0	0
cspA__HW372_RS00840_rc_177261	213	43.9592	0	0
yiaG__HW372_RS00845_rc_177832	291	77.7885	0	0
yiaF__HW372_RS00850_178266	711	469.167	0	0
ghrB__HW372_RS00855_rc_180000	975	733.167	0	0
yiaD__HW372_RS00860_rc_180763	660	421.321	0	0
bisC__HW372_RS00865_180916	2334	2092.17	0	0
yiaC__HW372_RS00870_rc_183658	441	204.022	0	0
tag__HW372_RS00875_rc_184218	564	325.321	0	0
yhjY__HW372_RS00880_184376	699	457.167	0	0
yhjX__HW372_RS00885_185303	1209	967.167	0	0
eptB__HW372_RS00890_186835	1692	1450.17	0	0
dppA__HW372_RS00900_189438	1608	1366.17	0	0
HW372_RS00905__HW372_RS00905_rc_191334	228	53.2545	0	0
dppB__HW372_RS00910_191352	1020	778.167	0	0
dppC__HW372_RS00915_192381	903	661.167	0	0
dppD__HW372_RS00920_193294	984	742.167	0	0
dppF__HW372_RS00925_194274	1005	763.167	0	0
yhjV__HW372_RS00930_rc_196579	1272	1030.17	0	0
HW372_RS00935__HW372_RS00935_197055	108	15	0	0
HW372_RS00940__HW372_RS00940_197538	108	15	0	0
bcsG__HW372_RS00945_rc_199410	1680	1438.17	0	0
bcsF__HW372_RS00950_rc_199598	192	35.0857	0	0
bcsE__HW372_RS00955_rc_201166	1572	1330.17	0	0
bcsR__HW372_RS00960_201439	189	36.3871	0	0
bcsQ__HW372_RS00965_201639	753	511.167	0	0
bcsA__HW372_RS00970_202388	2619	2377.17	0	0
bcsB__HW372_RS00975_205017	2340	2098.17	0	0
bcsZ__HW372_RS00980_207363	1107	865.167	0	0
bcsC__HW372_RS00985_208451	3474	3232.17	0	0
hmsP__HW372_RS00990_212006	1989	1747.17	0	0
dctA__HW372_RS00995_214177	1287	1045.17	0	0
yhjJ__HW372_RS01000_215683	1497	1255.17	0	0
kdgK__HW372_RS01005_rc_218204	930	688.167	0	0
pdeH__HW372_RS01010_218436	768	526.167	0	0
yhjG__HW372_RS01015_219273	2061	1819.17	0	0
yhjE__HW372_RS01020_rc_222834	1323	1081.17	0	0
yhjD__HW372_RS01025_rc_224240	1014	772.167	0	0
rcdB__HW372_RS01030_rc_225188	900	658.167	0	0
yhjB__HW372_RS01035_225708	603	364.321	0	0
treF__HW372_RS01040_rc_228010	1650	1408.17	0	0
ccp__HW372_RS01045_228415	1398	1156.17	0	0
gadA__HW372_RS01050_230023	1401	1159.17	0	0
gadX__HW372_RS01055_231791	825	583.167	0	0
gadW__HW372_RS01060_232984	729	487.167	0	0
mdtF__HW372_RS01065_rc_237188	3114	2872.17	0	0
mdtE__HW372_RS01070_rc_238322	1110	868.167	0	0
HW372_RS01075__HW372_RS01075_238430	330	98.0615	0	0
gadE__HW372_RS01080_rc_239236	528	289.321	0	0
hdeD__HW372_RS01085_rc_240607	573	334.321	0	0
hdeA__HW372_RS01090_240862	333	100.313	0	0
hdeB__HW372_RS01095_241310	327	95.814	0	0
yhiD__HW372_RS01100_241700	648	409.321	0	0
HW372_RS01105__HW372_RS01105_rc_243169	771	529.167	0	0
shuU__HW372_RS01110_rc_244158	993	751.167	0	0
chuY__HW372_RS01115_rc_244830	624	385.321	0	0
hutX__HW372_RS01120_rc_245324	495	256.321	0	0
hutW__HW372_RS01125_rc_246674	1338	1096.17	0	0
chuT__HW372_RS01130_rc_247608	915	673.167	0	0
chuA__HW372_RS01135_248292	1983	1741.17	0	0
chuS__HW372_RS01140_250323	1029	787.167	0	0
dctR__HW372_RS01145_rc_251938	531	292.321	0	0
slp__HW372_RS01150_rc_252657	567	328.321	0	0
HW372_RS01155__HW372_RS01155_rc_253224	378	142.074	0	0
arsC__HW372_RS01160_rc_254266	426	189.022	0	0
dinQ__HW372_RS01165_254601	84	85	0	0
gorA__HW372_RS01170_rc_256090	1353	1111.17	0	0
rlmJ__HW372_RS01175_rc_257004	843	601.167	0	0
prlC__HW372_RS01180_257207	2043	1801.17	0	0
rsmJ__HW372_RS01185_259257	753	511.167	0	0
dtpB__HW372_RS01190_rc_261527	1470	1228.17	0	0
HW372_RS24420__HW372_RS24420_261703	65	66	0	0
uspA__HW372_RS01200_rc_262278	435	198.022	0	0
uspB__HW372_RS01205_262669	336	102.553	0	0
pitA__HW372_RS01210_rc_264574	1500	1258.17	0	0
yhiN__HW372_RS01215_264806	1194	952.167	0	0
yhiM__HW372_RS01220_rc_267138	1053	811.167	0	0
yhiY__HW372_RS01225_267696	114	21	0	0
yhiI__HW372_RS01230_267872	1068	826.167	0	0
rbbA__HW372_RS01235_268936	2736	2494.17	0	0
yhhJ__HW372_RS01240_271671	1125	883.167	0	0
HW372_RS01245__HW372_RS01245_rc_273756	852	610.167	0	0
HW372_RS01250__HW372_RS01250_rc_274057	270	66.9111	0	0
HW372_RS01255__HW372_RS01255_rc_275555	1509	1267.17	0	0
HW372_RS01260__HW372_RS01260_rc_276906	1359	1117.17	0	0
HW372_RS01265__HW372_RS01265_rc_277264	282	71.73	0	0
HW372_RS01270__HW372_RS01270_rc_277734	474	235.321	0	0
HW372_RS01275__HW372_RS01275_rc_278505	747	505.167	0	0
nikR__HW372_RS01280_rc_279105	402	165.022	0	0
nikE__HW372_RS01285_rc_279917	807	565.167	0	0
nikD__HW372_RS01290_rc_280678	765	523.167	0	0
nikC__HW372_RS01295_rc_281511	834	592.167	0	0
nikB__HW372_RS01300_rc_282452	945	703.167	0	0
nikA__HW372_RS01305_rc_284026	1575	1333.17	0	0
acpT__HW372_RS01310_rc_284724	588	349.321	0	0
yhhT__HW372_RS01315_rc_285828	1050	808.167	0	0
yhhS__HW372_RS01320_285927	1251	1009.17	0	0
dcrB__HW372_RS01325_rc_287738	558	319.321	0	0
yhhQ__HW372_RS01330_rc_288476	666	427.321	0	0
tusA__HW372_RS01335_288697	246	56.1528	0	0
zntA__HW372_RS01340_rc_291401	2199	1957.17	0	0
yhhN__HW372_RS01345_rc_292101	627	388.321	0	0
yhhM__HW372_RS01350_292242	360	124.074	0	0
yhhL__HW372_RS01355_rc_292873	270	66.9111	0	0
rsmD__HW372_RS01360_rc_293459	597	358.321	0	0
ftsY__HW372_RS01365_293609	1497	1255.17	0	0
ftsE__HW372_RS01370_295108	669	430.321	0	0
ftsX__HW372_RS01375_295769	1059	817.167	0	0
rpoH__HW372_RS01380_297072	855	613.167	0	0
livJ__HW372_RS01385_298197	1104	862.167	0	0
panM__HW372_RS01390_rc_299871	384	147.022	0	0
livK__HW372_RS01395_300295	1110	868.167	0	0
livH__HW372_RS01400_301452	927	685.167	0	0
livM__HW372_RS01405_302375	1278	1036.17	0	0
livG__HW372_RS01410_303649	768	526.167	0	0
livF__HW372_RS01415_304418	714	472.167	0	0
ugpB__HW372_RS01420_305528	1317	1075.17	0	0
ugpA__HW372_RS01425_306942	888	646.167	0	0
ugpE__HW372_RS01430_307826	846	604.167	0	0
ugpC__HW372_RS01435_308673	1071	829.167	0	0
ugpQ__HW372_RS01440_309740	744	502.167	0	0
yhhA__HW372_RS01445_rc_310910	441	204.022	0	0
ggt__HW372_RS01450_311030	1734	1492.17	0	0
yrhB__HW372_RS01455_rc_313085	285	74.0198	0	0
HW372_RS01460__HW372_RS01460_rc_313440	156	20.4118	0	0
yrhA__HW372_RS01465_rc_314029	495	256.321	0	0
tssD__HW372_RS01470_rc_315204	1179	937.167	0	0
yhhY__HW372_RS01475_rc_315928	489	250.321	0	0
yhhX__HW372_RS01480_316262	1038	796.167	0	0
yhhW__HW372_RS01485_317422	696	454.167	0	0
gntR__HW372_RS01490_318210	996	754.167	0	0
gntK__HW372_RS01495_319344	528	289.321	0	0
gntU__HW372_RS01500_319875	1341	1099.17	0	0
HW372_RS01505__HW372_RS01505_321356	2097	1855.17	0	0
HW372_RS01510__HW372_RS01510_323359	1296	1054.17	0	0
yhgN__HW372_RS01515_rc_325293	594	355.321	1	2730.45
asd__HW372_RS01520_325485	1104	862.167	0	0
glgB__HW372_RS01530_326861	2187	1945.17	0	0
glgX__HW372_RS01535_329044	1974	1732.17	0	0
glgC__HW372_RS01540_331035	1296	1054.17	0	0
glgA__HW372_RS01545_332330	1434	1192.17	0	0
glgP__HW372_RS01550_333782	2448	2206.17	0	0
HW372_RS01555__HW372_RS01555_336724	705	463.167	0	0
HW372_RS01560__HW372_RS01560_337529	753	511.167	0	0
HW372_RS01565__HW372_RS01565_338318	2595	2353.17	0	0
HW372_RS01570__HW372_RS01570_340912	564	325.321	0	0
HW372_RS01575__HW372_RS01575_341426	573	334.321	0	0
HW372_RS01580__HW372_RS01580_341964	777	535.167	0	0
HW372_RS01585__HW372_RS01585_342759	1131	889.167	0	0
HW372_RS01590__HW372_RS01590_344063	711	469.167	0	0
HW372_RS01595__HW372_RS01595_344776	768	526.167	0	0
HW372_RS01600__HW372_RS01600_345546	606	367.321	0	0
glpD__HW372_RS01605_rc_347710	1506	1264.17	0	0
glpE__HW372_RS01610_347900	327	95.814	0	0
glpG__HW372_RS01615_348271	831	589.167	0	0
HW372_RS01620__HW372_RS01620_349118	759	517.167	0	0
rtcR__HW372_RS01625_rc_351456	1599	1357.17	0	0
rtcB__HW372_RS01630_351645	1227	985.167	0	0
rtcA__HW372_RS01635_352875	1017	775.167	0	0
malT__HW372_RS01640_rc_356639	2706	2464.17	0	0
malP__HW372_RS01645_357262	2394	2152.17	0	0
malQ__HW372_RS01650_359665	2085	1843.17	0	0
gntT__HW372_RS01655_rc_363176	1317	1075.17	0	0
nfuA__HW372_RS01660_rc_364115	576	337.321	0	0
gntX__HW372_RS01665_rc_364857	684	442.167	0	0
bioH__HW372_RS01670_364895	771	529.167	0	0
HW372_RS01675__HW372_RS01675_rc_366287	594	355.321	0	0
feoC__HW372_RS01680_rc_366756	237	57.4167	0	0
feoB__HW372_RS01685_rc_369077	2322	2080.17	0	0
feoA__HW372_RS01690_rc_369321	228	53.2545	0	0
yhgF__HW372_RS01695_rc_372098	2322	2080.17	0	0
greB__HW372_RS01700_rc_372671	477	238.321	0	0
ompR__HW372_RS01705_372899	720	478.167	0	0
envZ__HW372_RS01710_373615	1353	1111.17	0	0
nadS__HW372_RS01715_rc_375294	297	80.8148	0	0
HW372_RS01720__HW372_RS01720_rc_375670	318	87.5156	0	0
pckA__HW372_RS01725_rc_377402	1623	1381.17	0	0
yhgE__HW372_RS01730_377781	1725	1483.17	0	0
hslO__HW372_RS01735_rc_380521	879	637.167	0	0
hslR__HW372_RS01740_rc_380947	402	165.022	0	0
yrfG__HW372_RS01745_rc_381626	669	430.321	0	0
igaA__HW372_RS01750_rc_383826	2136	1894.17	0	0
nudE__HW372_RS01755_384146	561	322.321	0	0
mrcA__HW372_RS01760_rc_387424	2553	2311.17	0	0
hofM__HW372_RS01765_387544	780	538.167	0	0
hofN__HW372_RS01770_388323	540	301.321	0	0
hofO__HW372_RS01775_388846	441	204.022	0	0
hofP__HW372_RS01780_389276	405	168.022	0	0
hofQ__HW372_RS01785_389592	1239	997.167	0	0
aroK__HW372_RS01790_391231	522	283.321	0	0
aroB__HW372_RS01795_391809	1089	847.167	0	0
damX__HW372_RS01800_392989	1287	1045.17	0	0
dam__HW372_RS01805_394382	837	595.167	0	0
rpe__HW372_RS01810_395236	678	436.167	0	0
gph__HW372_RS01815_395906	759	517.167	0	0
trpS__HW372_RS01820_396657	1005	763.167	0	0
yhfZ__HW372_RS01825_397821	906	664.167	0	0
yhfY__HW372_RS01830_398743	363	127.074	0	0
yhfX__HW372_RS01835_399189	1164	922.167	0	0
yhfW__HW372_RS01840_400353	1227	985.167	0	0
php__HW372_RS01845_401576	879	637.167	0	0
yhfU__HW372_RS01850_402465	354	118.074	0	0
yhfT__HW372_RS01855_402830	1305	1063.17	0	0
yhfS__HW372_RS01860_404146	1086	844.167	0	0
yhfL__HW372_RS01865_rc_405506	168	26.3182	0	0
cysG__HW372_RS01870_rc_407131	1374	1132.17	0	0
nirC__HW372_RS01875_rc_407956	807	565.167	0	0
nirD__HW372_RS01880_rc_408408	327	95.814	0	0
nirB__HW372_RS01885_rc_410948	2544	2302.17	1	421.423
tsgA__HW372_RS01890_rc_412391	1182	940.167	0	0
ppiA__HW372_RS01895_412662	573	334.321	0	0
yhfG__HW372_RS01900_413339	168	26.3182	0	0
fic__HW372_RS01905_413496	603	364.321	0	0
pabA__HW372_RS01910_414130	564	325.321	0	0
argD__HW372_RS01915_414779	1221	979.167	0	0
yhfK__HW372_RS01920_rc_418156	2091	1849.17	0	0
crp__HW372_RS01925_rc_418839	633	394.321	0	0
yhfA__HW372_RS01930_419141	405	168.022	0	0
prkB__HW372_RS01935_rc_420469	870	628.167	0	0
yheU__HW372_RS01940_rc_420741	219	48.1765	0	0
yheT__HW372_RS01945_rc_421757	1023	781.167	0	0
yheS__HW372_RS01950_rc_423670	1914	1672.17	0	0
kefG__HW372_RS01955_423801	552	313.321	0	0
kefB__HW372_RS01960_424352	1806	1564.17	0	0
yheV__HW372_RS01965_426167	201	36.0227	0	0
slyD__HW372_RS01970_426462	591	352.321	0	0
slyX__HW372_RS01975_rc_427319	219	48.1765	0	0
fkpA__HW372_RS01980_427540	813	571.167	0	0
yheO__HW372_RS01985_428519	723	481.167	0	0
tusD__HW372_RS01990_429241	387	150.022	0	0
tusC__HW372_RS01995_429627	360	124.074	0	0
tusB__HW372_RS02000_429994	288	76.2843	0	0
rpsL__HW372_RS02005_430407	375	139.074	0	0
rpsG__HW372_RS02010_430878	471	232.321	0	0
fusA__HW372_RS02015_431445	2115	1873.17	0	0
tuf__HW372_RS02020_433630	1185	943.167	0	0
chiA__HW372_RS02025_435106	2703	2461.17	0	0
bfd__HW372_RS02030_437977	195	35.2105	0	0
bfr__HW372_RS02035_438243	477	238.321	0	0
gspO__HW372_RS02040_rc_439425	678	436.167	0	0
gspM__HW372_RS02045_rc_439886	462	225.022	0	0
gspL__HW372_RS02050_rc_441046	1164	922.167	0	0
gspK__HW372_RS02055_rc_442044	984	742.167	0	0
gspJ__HW372_RS02060_rc_442624	588	349.321	0	0
gspI__HW372_RS02065_rc_442994	378	142.074	0	0
gspH__HW372_RS02070_rc_443500	510	271.321	0	0
gspG__HW372_RS02075_rc_443945	438	201.022	0	0
gspF__HW372_RS02080_rc_445151	1197	955.167	0	0
gspE__HW372_RS02085_rc_446629	1482	1240.17	0	0
gspD__HW372_RS02090_rc_448591	1953	1711.17	0	0
gspC__HW372_RS02095_rc_449390	816	574.167	0	0
gspA__HW372_RS02100_449570	1470	1228.17	0	0
gspB__HW372_RS02105_451041	423	186.022	0	0
rpsJ__HW372_RS02110_451701	312	87.8739	0	0
rplC__HW372_RS02115_452045	630	391.321	0	0
rplD__HW372_RS02120_452685	606	367.321	0	0
rplW__HW372_RS02125_453287	303	81.7478	0	0
rplB__HW372_RS02130_453607	822	580.167	0	0
rpsS__HW372_RS02135_454445	279	70.1429	0	0
rplV__HW372_RS02140_454738	333	100.313	0	0
rpsC__HW372_RS02145_455088	702	460.167	0	0
rplP__HW372_RS02150_455802	411	174.022	0	0
rpmC__HW372_RS02155_456212	192	35.0857	0	0
rpsQ__HW372_RS02160_456403	255	59.0875	0	0
rplN__HW372_RS02165_456822	372	136.074	0	0
rplX__HW372_RS02170_457204	315	88.6967	0	0
rplE__HW372_RS02175_457533	540	301.321	0	0
rpsN__HW372_RS02180_458087	306	83.3162	0	0
rpsH__HW372_RS02185_458426	393	156.022	0	0
rplF__HW372_RS02190_458831	534	295.321	0	0
rplR__HW372_RS02195_459374	354	118.074	0	0
rpsE__HW372_RS02200_459742	504	265.321	0	0
rpmD__HW372_RS02205_460249	180	33.2308	0	0
rplO__HW372_RS02210_460432	435	198.022	0	0
secY__HW372_RS02215_460874	1332	1090.17	0	0
rpmJ__HW372_RS02220_462237	117	13	0	0
rpsM__HW372_RS02225_462500	357	121.074	0	0
rpsK__HW372_RS02230_462873	390	153.022	0	0
rpsD__HW372_RS02235_463296	621	382.321	1	2537.62
rpoA__HW372_RS02240_463942	990	748.167	0	0
rplQ__HW372_RS02245_464972	384	147.022	0	0
yhdN__HW372_RS02250_465462	369	133.074	0	0
zntR__HW372_RS02255_465841	426	189.022	0	0
arfA__HW372_RS02260_466322	219	48.1765	0	0
mscL__HW372_RS02265_rc_466950	414	177.022	0	0
trkA__HW372_RS02270_rc_468456	1377	1135.17	0	0
rsmB__HW372_RS02275_rc_469767	1290	1048.17	0	0
fmt__HW372_RS02280_rc_470766	948	706.167	0	0
def__HW372_RS02285_rc_471290	510	271.321	0	0
dprA__HW372_RS02290_471420	1125	883.167	0	0
smg__HW372_RS02295_472516	474	235.321	0	0
yrdD__HW372_RS02300_473018	543	304.321	0	0
tsaC__HW372_RS02305_473565	573	334.321	0	0
aroE__HW372_RS02310_474142	819	577.167	0	0
yrdB__HW372_RS02315_474957	258	59.9277	0	0
yrdA__HW372_RS02320_rc_475744	555	316.321	0	0
yhdZ__HW372_RS02360_rc_482384	759	517.167	0	0
yhdY__HW372_RS02365_rc_483495	1104	862.167	0	0
yhdX__HW372_RS02370_rc_484686	1182	940.167	0	0
HW372_RS02375__HW372_RS02375_rc_485779	1026	784.167	0	0
HW372_RS02380__HW372_RS02380_rc_486431	222	51.1765	0	0
acrF__HW372_RS02385_rc_489788	3105	2863.17	0	0
acrE__HW372_RS02390_rc_490957	1158	916.167	0	0
acrS__HW372_RS02395_491356	663	424.321	0	0
yhdU__HW372_RS02400_rc_492200	180	33.2308	0	0
yhdJ__HW372_RS02405_rc_493168	885	643.167	0	0
fis__HW372_RS02410_rc_493550	297	80.8148	0	0
dusB__HW372_RS02415_rc_494541	966	724.167	0	0
prmA__HW372_RS02420_rc_495751	882	640.167	0	0
panF__HW372_RS02425_rc_497214	1452	1210.17	0	0
yhdT__HW372_RS02430_rc_497446	243	54.7143	0	0
HW372_RS02435__HW372_RS02435_rc_498474	936	694.167	0	0
HW372_RS02440__HW372_RS02440_rc_499336	831	589.167	0	0
HW372_RS02445__HW372_RS02445_499678	855	613.167	0	0
