target_id	length	eff_length	est_counts	tpm
ABRP41_RS00185__ABRP41_RS00185_m00_58629	186	35.8333	0	0
ABRP41_RS00190__ABRP41_RS00190_m00_58820	303	133.571	0	0
ABRP41_RS00195__ABRP41_RS00195_m00_59160	732	534.75	0	0
ABRP41_RS00200__ABRP41_RS00200_m00_59893	654	456.75	0	0
ABRP41_RS00205__ABRP41_RS00205_m00_rc_61591	834	636.75	0	0
ABRP41_RS00210__ABRP41_RS00210_m00_61850	2463	2265.75	0	0
ABRP41_RS00215__ABRP41_RS00215_m00_64378	1182	984.75	0	0
asnS__ABRP41_RS00220_m00_65606	1347	1149.75	0	0
ABRP41_RS00225__ABRP41_RS00225_m00_67464	1092	894.75	0	0
ABRP41_RS00230__ABRP41_RS00230_m00_68585	378	208.571	0	0
ABRP41_RS00235__ABRP41_RS00235_m00_69093	759	561.75	0	0
rapZ__ABRP41_RS00240_m00_69844	891	693.75	0	0
ABRP41_RS00245__ABRP41_RS00245_m00_70731	978	780.75	0	0
whiA__ABRP41_RS00250_m00_71705	912	714.75	0	0
ABRP41_RS00255__ABRP41_RS00255_m00_72982	1398	1200.75	0	0
ABRP41_RS00260__ABRP41_RS00260_m00_74606	1521	1323.75	0	0
ABRP41_RS00265__ABRP41_RS00265_m00_76287	756	558.75	0	0
ABRP41_RS00270__ABRP41_RS00270_m00_77096	348	178.571	0	0
ABRP41_RS00275__ABRP41_RS00275_m00_77436	324	154.571	0	0
ABRP41_RS00280__ABRP41_RS00280_m00_rc_78041	243	92.8333	0	0
ABRP41_RS00285__ABRP41_RS00285_m00_rc_79070	933	735.75	0	0
yghU__ABRP41_RS00290_m00_rc_79933	792	594.75	0	0
add__ABRP41_RS00295_m00_80008	1050	852.75	0	0
ABRP41_RS00300__ABRP41_RS00300_m00_81116	444	246.75	0	0
sufB__ABRP41_RS00305_m00_81719	1383	1185.75	0	0
ABRP41_RS00310__ABRP41_RS00310_m00_83523	678	480.75	0	0
ABRP41_RS00315__ABRP41_RS00315_m00_84246	273	122.833	0	0
ABRP41_RS00320__ABRP41_RS00320_m00_84508	1221	1023.75	0	0
ABRP41_RS00325__ABRP41_RS00325_m00_85814	1221	1023.75	0	0
rplS__ABRP41_RS00330_m00_87223	348	178.571	0	0
ABRP41_RS00335__ABRP41_RS00335_m00_rc_88099	351	181.571	0	0
ABRP41_RS00340__ABRP41_RS00340_m00_88250	1179	981.75	0	0
ABRP41_RS00345__ABRP41_RS00345_m00_89430	660	462.75	0	0
ABRP41_RS00355__ABRP41_RS00355_m00_rc_90917	567	369.75	0	0
ABRP41_RS00360__ABRP41_RS00360_m00_91056	1119	921.75	0	0
ABRP41_RS00365__ABRP41_RS00365_m00_92381	1227	1029.75	0	0
ABRP41_RS00370__ABRP41_RS00370_m00_94038	576	378.75	0	0
gyrB__ABRP41_RS00375_m00_94613	1953	1755.75	0	0
ezrA__ABRP41_RS00380_m00_96661	1725	1527.75	0	0
ABRP41_RS00385__ABRP41_RS00385_m00_rc_98952	264	113.833	0	0
hisC__ABRP41_RS00390_m00_99559	1050	852.75	0	0
ABRP41_RS00395__ABRP41_RS00395_m00_100605	963	765.75	0	0
hisG__ABRP41_RS00400_m00_101577	648	450.75	0	0
hisD__ABRP41_RS00405_m00_102221	1284	1086.75	0	0
serB__ABRP41_RS00410_m00_103491	648	450.75	0	0
hisB__ABRP41_RS00415_m00_104135	585	387.75	0	0
ABRP41_RS00420__ABRP41_RS00420_m00_104735	354	184.571	0	0
hisH__ABRP41_RS00425_m00_105085	606	408.75	0	0
hisA__ABRP41_RS00430_m00_106130	720	522.75	0	0
hisF__ABRP41_RS00435_m00_106852	756	558.75	0	0
hisI__ABRP41_RS00440_m00_107607	330	160.571	0	0
ABRP41_RS00445__ABRP41_RS00445_m00_108050	1341	1143.75	0	0
hisE__ABRP41_RS00450_m00_109341	315	145.571	0	0
ABRP41_RS00455__ABRP41_RS00455_m00_109668	180	29.8333	0	0
ABRP41_RS00460__ABRP41_RS00460_m00_rc_110077	117	2	0	0
ABRP41_RS00465__ABRP41_RS00465_m00_rc_110527	327	157.571	0	0
ABRP41_RS00470__ABRP41_RS00470_m00_110590	663	465.75	0	0
ABRP41_RS00475__ABRP41_RS00475_m00_111375	672	474.75	0	0
ABRP41_RS00480__ABRP41_RS00480_m00_112039	165	31.6667	0	0
ABRP41_RS00485__ABRP41_RS00485_m00_112414	258	107.833	0	0
ABRP41_RS00490__ABRP41_RS00490_m00_rc_113310	645	447.75	0	0
ABRP41_RS00495__ABRP41_RS00495_m00_113399	426	228.75	0	0
ABRP41_RS00500__ABRP41_RS00500_m00_113835	1113	915.75	0	0
ABRP41_RS00505__ABRP41_RS00505_m00_rc_115476	453	255.75	0	0
ABRP41_RS00510__ABRP41_RS00510_m00_115625	270	119.833	0	0
ABRP41_RS00515__ABRP41_RS00515_m00_115932	642	444.75	0	0
eno__ABRP41_RS00520_m00_116970	1299	1101.75	0	0
ABRP41_RS00525__ABRP41_RS00525_m00_118332	297	127.571	0	0
ABRP41_RS00530__ABRP41_RS00530_m00_118842	696	498.75	0	0
ABRP41_RS00535__ABRP41_RS00535_m00_rc_120724	1144	946.75	0	0
uvrC__ABRP41_RS00540_m00_120842	1788	1590.75	0	0
ABRP41_RS00545__ABRP41_RS00545_m00_122776	603	405.75	0	0
pepV__ABRP41_RS00550_m00_123393	1413	1215.75	0	0
ABRP41_RS00555__ABRP41_RS00555_m00_124878	588	390.75	0	0
ABRP41_RS00560__ABRP41_RS00560_m00_rc_125895	303	133.571	0	0
ABRP41_RS00565__ABRP41_RS00565_m00_125986	351	181.571	0	0
ABRP41_RS00570__ABRP41_RS00570_m00_126354	804	606.75	0	0
mnmE__ABRP41_RS00575_m00_rc_128672	1368	1170.75	0	0
rpiA__ABRP41_RS00580_m00_128801	678	480.75	0	0
ABRP41_RS00585__ABRP41_RS00585_m00_129533	1212	1014.75	0	0
ABRP41_RS00590__ABRP41_RS00590_m00_130746	216	65.8333	0	0
ABRP41_RS00595__ABRP41_RS00595_m00_131296	465	267.75	0	0
ABRP41_RS00600__ABRP41_RS00600_m00_131771	810	612.75	0	0
ABRP41_RS00605__ABRP41_RS00605_m00_132590	711	513.75	0	0
deoD__ABRP41_RS00610_m00_133514	705	507.75	0	0
ABRP41_RS00615__ABRP41_RS00615_m00_134220	768	570.75	0	0
ABRP41_RS00620__ABRP41_RS00620_m00_rc_135961	909	711.75	0	0
ABRP41_RS00625__ABRP41_RS00625_m00_136205	786	588.75	0	0
ABRP41_RS00630__ABRP41_RS00630_m00_137000	930	732.75	0	0
pyrF__ABRP41_RS00635_m00_137922	693	495.75	0	0
pyrE__ABRP41_RS00640_m00_138715	630	432.75	0	0
ABRP41_RS00645__ABRP41_RS00645_m00_139676	501	303.75	0	0
ABRP41_RS00650__ABRP41_RS00650_m00_140350	342	172.571	0	0
ABRP41_RS00655__ABRP41_RS00655_m00_140751	1443	1245.75	0	0
ABRP41_RS00660__ABRP41_RS00660_m00_142308	852	654.75	0	0
ABRP41_RS00665__ABRP41_RS00665_m00_143309	654	456.75	1	103561
ABRP41_RS00670__ABRP41_RS00670_m00_143985	654	456.75	0	0
ABRP41_RS00675__ABRP41_RS00675_m00_144648	1269	1071.75	0	0
nt5e__ABRP41_RS00680_m00_146105	2112	1914.75	0	0
plsY__ABRP41_RS00685_m00_rc_149041	639	441.75	0	0
parE__ABRP41_RS00690_m00_149154	1950	1752.75	0	0
ABRP41_RS00695__ABRP41_RS00695_m00_151119	1341	1143.75	0	0
ABRP41_RS00700__ABRP41_RS00700_m00_152741	750	552.75	0	0
fic__ABRP41_RS00705_m00_153535	606	408.75	0	0
ABRP41_RS00710__ABRP41_RS00710_m00_154258	558	360.75	0	0
ABRP41_RS00715__ABRP41_RS00715_m00_154840	567	369.75	0	0
parC__ABRP41_RS00720_m00_155599	2457	2259.75	1	20932.3
ABRP41_RS00725__ABRP41_RS00725_m00_158268	1056	858.75	0	0
ABRP41_RS00730__ABRP41_RS00730_m00_159388	231	80.8333	0	0
rpsA__ABRP41_RS00745_m00_160119	1200	1002.75	0	0
ABRP41_RS00755__ABRP41_RS00755_m00_rc_162438	615	417.75	0	0
ABRP41_RS00765__ABRP41_RS00765_m00_162911	621	423.75	0	0
ABRP41_RS00770__ABRP41_RS00770_m00_rc_164402	819	621.75	0	0
ABRP41_RS00775__ABRP41_RS00775_m00_rc_165119	708	510.75	0	0
stsR__ABRP41_RS00780_m00_rc_165487	372	202.571	0	0
ABRP41_RS00785__ABRP41_RS00785_m00_165665	3105	2907.75	0	0
pfkA__ABRP41_RS00790_m00_168852	1014	816.75	0	0
pyk__ABRP41_RS00795_m00_169939	1503	1305.75	0	0
ABRP41_RS00800__ABRP41_RS00800_m00_171732	243	92.8333	0	0
lepB__ABRP41_RS00805_m00_172053	555	357.75	0	0
glmS__ABRP41_RS00810_m00_172780	1815	1617.75	0	0
ABRP41_RS00815__ABRP41_RS00815_m00_175082	1770	1572.75	0	0
ABRP41_RS00820__ABRP41_RS00820_m00_176881	1953	1755.75	0	0
ABRP41_RS00825__ABRP41_RS00825_m00_178835	438	240.75	0	0
ABRP41_RS00830__ABRP41_RS00830_m00_179288	1149	951.75	0	0
ABRP41_RS00835__ABRP41_RS00835_m00_180611	333	163.571	0	0
ABRP41_RS00840__ABRP41_RS00840_m00_181134	642	444.75	0	0
ABRP41_RS00845__ABRP41_RS00845_m00_181784	630	432.75	0	0
ABRP41_RS00850__ABRP41_RS00850_m00_182435	834	636.75	0	0
ABRP41_RS00855__ABRP41_RS00855_m00_rc_184581	1191	993.75	0	0
ABRP41_RS00860__ABRP41_RS00860_m00_rc_186044	1365	1167.75	0	0
pcrA__ABRP41_RS00865_m00_186415	2277	2079.75	0	0
ABRP41_RS00870__ABRP41_RS00870_m00_189005	1281	1083.75	0	0
ABRP41_RS00875__ABRP41_RS00875_m00_190299	741	543.75	0	0
ABRP41_RS00880__ABRP41_RS00880_m00_191136	771	573.75	0	0
ABRP41_RS00885__ABRP41_RS00885_m00_192103	714	516.75	0	0
ABRP41_RS00890__ABRP41_RS00890_m00_192830	564	366.75	0	0
ABRP41_RS00895__ABRP41_RS00895_m00_rc_194065	549	351.75	0	0
ABRP41_RS00900__ABRP41_RS00900_m00_194178	702	504.75	0	0
ABRP41_RS00905__ABRP41_RS00905_m00_194895	2634	2436.75	0	0
ABRP41_RS00910__ABRP41_RS00910_m00_197721	612	414.75	0	0
ABRP41_RS00915__ABRP41_RS00915_m00_198343	1773	1575.75	0	0
ABRP41_RS00920__ABRP41_RS00920_m00_200108	1746	1548.75	0	0
ABRP41_RS00925__ABRP41_RS00925_m00_202131	747	549.75	0	0
ABRP41_RS00930__ABRP41_RS00930_m00_202950	1023	825.75	0	0
ABRP41_RS00935__ABRP41_RS00935_m00_204267	1257	1059.75	0	0
ABRP41_RS00940__ABRP41_RS00940_m00_205535	3186	2988.75	0	0
ABRP41_RS00945__ABRP41_RS00945_m00_208852	435	237.75	0	0
ABRP41_RS00950__ABRP41_RS00950_m00_209290	297	127.571	0	0
ABRP41_RS00955__ABRP41_RS00955_m00_209715	192	41.8333	0	0
ABRP41_RS00960__ABRP41_RS00960_m00_210005	912	714.75	0	0
ABRP41_RS00965__ABRP41_RS00965_m00_211089	234	83.8333	0	0
ABRP41_RS00970__ABRP41_RS00970_m00_211322	1365	1167.75	0	0
ABRP41_RS00975__ABRP41_RS00975_m00_rc_213533	729	531.75	0	0
ABRP41_RS00980__ABRP41_RS00980_m00_rc_214270	741	543.75	0	0
ABRP41_RS00985__ABRP41_RS00985_m00_rc_215178	909	711.75	0	0
ABRP41_RS00990__ABRP41_RS00990_m00_215353	690	492.75	0	0
ABRP41_RS00995__ABRP41_RS00995_m00_216043	1314	1116.75	0	0
truB__ABRP41_RS01000_m00_217466	882	684.75	0	0
ABRP41_RS01005__ABRP41_RS01005_m00_218378	921	723.75	0	0
spx__ABRP41_RS01010_m00_219359	414	216.75	0	0
ABRP41_RS01015__ABRP41_RS01015_m00_219765	279	128.833	0	0
ABRP41_RS01020__ABRP41_RS01020_m00_220033	759	561.75	0	0
ABRP41_RS01025__ABRP41_RS01025_m00_220855	1311	1113.75	0	0
ABRP41_RS01030__ABRP41_RS01030_m00_222262	864	666.75	0	0
pstC__ABRP41_RS01035_m00_223198	936	738.75	0	0
pstA__ABRP41_RS01040_m00_224123	888	690.75	0	0
pstB__ABRP41_RS01045_m00_225026	804	606.75	0	0
pstB__ABRP41_RS01050_m00_225841	759	561.75	0	0
phoU__ABRP41_RS01055_m00_226631	654	456.75	0	0
ABRP41_RS01060__ABRP41_RS01060_m00_227325	2550	2352.75	0	0
ciaX__ABRP41_RS01065_m00_230275	264	113.833	0	0
ciaR__ABRP41_RS01070_m00_230589	675	477.75	0	0
ciaH__ABRP41_RS01075_m00_231253	1308	1110.75	0	0
rpsT__ABRP41_RS01080_m00_rc_232904	255	104.833	0	0
coaA__ABRP41_RS01085_m00_rc_233878	921	723.75	0	0
ABRP41_RS01090__ABRP41_RS01090_m00_233974	597	399.75	0	0
ABRP41_RS01095__ABRP41_RS01095_m00_234679	1278	1080.75	0	0
deoC__ABRP41_RS01100_m00_235975	663	465.75	0	0
ABRP41_RS01105__ABRP41_RS01105_m00_236543	471	273.75	0	0
ABRP41_RS01110__ABRP41_RS01110_m00_237103	1050	852.75	0	0
ABRP41_RS01115__ABRP41_RS01115_m00_238270	1533	1335.75	0	0
ABRP41_RS01120__ABRP41_RS01120_m00_239795	1077	879.75	0	0
ABRP41_RS01125__ABRP41_RS01125_m00_240873	957	759.75	0	0
nox__ABRP41_RS01130_m00_242069	1374	1176.75	0	0
ABRP41_RS01135__ABRP41_RS01135_m00_243609	1137	939.75	0	0
ABRP41_RS01140__ABRP41_RS01140_m00_rc_245793	987	789.75	0	0
gyrA__ABRP41_RS01145_m00_245979	2463	2265.75	0	0
ABRP41_RS01150__ABRP41_RS01150_m00_248448	741	543.75	0	0
gloA2__ABRP41_RS01155_m00_249406	405	207.75	0	0
ABRP41_RS01160__ABRP41_RS01160_m00_249895	972	774.75	0	0
ABRP41_RS01165__ABRP41_RS01165_m00_251146	1254	1056.75	0	0
ABRP41_RS01170__ABRP41_RS01170_m00_252614	813	615.75	0	0
ABRP41_RS01175__ABRP41_RS01175_m00_253492	642	444.75	0	0
ABRP41_RS01180__ABRP41_RS01180_m00_254690	597	399.75	0	0
ABRP41_RS01185__ABRP41_RS01185_m00_255298	615	417.75	0	0
ABRP41_RS01190__ABRP41_RS01190_m00_255909	594	396.75	0	0
ABRP41_RS01195__ABRP41_RS01195_m00_256515	1437	1239.75	0	0
ABRP41_RS01200__ABRP41_RS01200_m00_258336	1125	927.75	0	0
ABRP41_RS01205__ABRP41_RS01205_m00_259733	963	765.75	0	0
ABRP41_RS01210__ABRP41_RS01210_m00_260695	483	285.75	0	0
ABRP41_RS01215__ABRP41_RS01215_m00_261174	723	525.75	0	0
ABRP41_RS01220__ABRP41_RS01220_m00_261896	1521	1323.75	0	0
ABRP41_RS01225__ABRP41_RS01225_m00_rc_264191	657	459.75	0	0
ABRP41_RS01230__ABRP41_RS01230_m00_rc_265715	1509	1311.75	0	0
ABRP41_RS01235__ABRP41_RS01235_m00_rc_267568	1524	1326.75	0	0
ABRP41_RS01240__ABRP41_RS01240_m00_rc_269069	1260	1062.75	0	0
ABRP41_RS01245__ABRP41_RS01245_m00_rc_269691	603	405.75	0	0
ABRP41_RS01250__ABRP41_RS01250_m00_rc_270651	936	738.75	0	0
ABRP41_RS01255__ABRP41_RS01255_m00_rc_270918	186	35.8333	0	0
ABRP41_RS01260__ABRP41_RS01260_m00_271077	576	378.75	0	0
prfA__ABRP41_RS01265_m00_271712	1080	882.75	0	0
prmC__ABRP41_RS01270_m00_272791	834	636.75	0	0
ABRP41_RS01275__ABRP41_RS01275_m00_273617	591	393.75	0	0
glyA__ABRP41_RS01280_m00_274217	1263	1065.75	0	0
ABRP41_RS01285__ABRP41_RS01285_m00_275476	978	780.75	0	0
ABRP41_RS01290__ABRP41_RS01290_m00_276455	615	417.75	0	0
ABRP41_RS01295__ABRP41_RS01295_m00_277079	1734	1536.75	0	0
ABRP41_RS01300__ABRP41_RS01300_m00_278809	1746	1548.75	0	0
ABRP41_RS01305__ABRP41_RS01305_m00_rc_282400	1716	1518.75	0	0
ABRP41_RS01310__ABRP41_RS01310_m00_rc_283067	573	375.75	0	0
coaC__ABRP41_RS01315_m00_rc_283681	540	342.75	0	0
ABRP41_RS01320__ABRP41_RS01320_m00_rc_284360	687	489.75	0	0
ABRP41_RS01325__ABRP41_RS01325_m00_284527	1671	1473.75	0	0
ABRP41_RS01330__ABRP41_RS01330_m00_286261	492	294.75	0	0
ABRP41_RS01335__ABRP41_RS01335_m00_286801	852	654.75	0	0
ABRP41_RS01340__ABRP41_RS01340_m00_287816	528	330.75	0	0
ABRP41_RS01345__ABRP41_RS01345_m00_288333	447	249.75	0	0
ABRP41_RS01350__ABRP41_RS01350_m00_288789	861	663.75	0	0
ABRP41_RS01355__ABRP41_RS01355_m00_289630	789	591.75	0	0
guaA__ABRP41_RS01360_m00_rc_292097	1554	1356.75	0	0
ABRP41_RS01365__ABRP41_RS01365_m00_292301	699	501.75	0	0
ABRP41_RS01370__ABRP41_RS01370_m00_293003	633	435.75	0	0
ABRP41_RS01375__ABRP41_RS01375_m00_293908	1215	1017.75	0	0
ABRP41_RS01380__ABRP41_RS01380_m00_295125	1731	1533.75	0	0
ABRP41_RS01385__ABRP41_RS01385_m00_296965	333	163.571	0	0
ffh__ABRP41_RS01390_m00_297410	1551	1353.75	0	0
ABRP41_RS01395__ABRP41_RS01395_m00_299283	225	74.8333	0	0
ABRP41_RS01400__ABRP41_RS01400_m00_299604	669	471.75	0	0
ABRP41_RS01405__ABRP41_RS01405_m00_300269	738	540.75	0	0
radC__ABRP41_RS01410_m00_301104	681	483.75	0	0
ABRP41_RS01415__ABRP41_RS01415_m00_rc_302476	696	498.75	0	0
ABRP41_RS01420__ABRP41_RS01420_m00_rc_303141	642	444.75	0	0
ABRP41_RS01425__ABRP41_RS01425_m00_rc_303784	348	178.571	0	0
ABRP41_RS01430__ABRP41_RS01430_m00_rc_304904	1119	921.75	0	0
ABRP41_RS01435__ABRP41_RS01435_m00_rc_305888	981	783.75	0	0
ABRP41_RS01440__ABRP41_RS01440_m00_rc_306557	567	369.75	0	0
ABRP41_RS01445__ABRP41_RS01445_m00_306790	180	29.8333	0	0
ABRP41_RS01450__ABRP41_RS01450_m00_307056	666	468.75	0	0
ABRP41_RS01455__ABRP41_RS01455_m00_307696	834	636.75	0	0
ABRP41_RS01460__ABRP41_RS01460_m00_308526	891	693.75	0	0
pta__ABRP41_RS01465_m00_309433	996	798.75	0	0
ABRP41_RS01470__ABRP41_RS01470_m00_rc_312136	1608	1410.75	0	0
ABRP41_RS01475__ABRP41_RS01475_m00_rc_312879	747	549.75	0	0
ABRP41_RS01480__ABRP41_RS01480_m00_313040	756	558.75	0	0
ABRP41_RS01485__ABRP41_RS01485_m00_313811	834	636.75	0	0
ABRP41_RS01490__ABRP41_RS01490_m00_314777	693	495.75	0	0
ABRP41_RS01495__ABRP41_RS01495_m00_315469	879	681.75	0	0
ABRP41_RS01500__ABRP41_RS01500_m00_rc_317138	744	546.75	0	0
ABRP41_RS01505__ABRP41_RS01505_m00_rc_318049	891	693.75	0	0
xerS__ABRP41_RS01510_m00_318159	1071	873.75	0	0
ABRP41_RS01515__ABRP41_RS01515_m00_rc_320845	1216	1018.75	0	0
ABRP41_RS01520__ABRP41_RS01520_m00_rc_321129	204	53.8333	0	0
ABRP41_RS01525__ABRP41_RS01525_m00_rc_321726	231	80.8333	0	0
ABRP41_RS01530__ABRP41_RS01530_m00_rc_322162	440	242.75	0	0
ABRP41_RS01535__ABRP41_RS01535_m00_rc_322689	198	47.8333	0	0
ABRP41_RS01540__ABRP41_RS01540_m00_rc_323720	1035	837.75	0	0
ABRP41_RS01545__ABRP41_RS01545_m00_rc_324394	639	441.75	0	0
ABRP41_RS01550__ABRP41_RS01550_m00_rc_324892	381	211.571	0	0
ABRP41_RS01555__ABRP41_RS01555_m00_rc_325364	426	228.75	0	0
ABRP41_RS01560__ABRP41_RS01560_m00_325535	138	15	0	0
ABRP41_RS01565__ABRP41_RS01565_m00_rc_327131	1392	1194.75	0	0
citX__ABRP41_RS01570_m00_rc_327680	537	339.75	0	0
citF__ABRP41_RS01575_m00_rc_329208	1536	1338.75	0	0
citE__ABRP41_RS01580_m00_rc_330097	903	705.75	0	0
citD__ABRP41_RS01585_m00_rc_330393	309	139.571	0	0
ABRP41_RS01590__ABRP41_RS01590_m00_rc_330606	129	14	0	0
ABRP41_RS01595__ABRP41_RS01595_m00_rc_331761	1122	924.75	0	0
ABRP41_RS01600__ABRP41_RS01600_m00_rc_332176	393	195.75	0	0
ABRP41_RS01605__ABRP41_RS01605_m00_rc_332524	330	160.571	0	0
ABRP41_RS01610__ABRP41_RS01610_m00_332818	1404	1206.75	0	0
ABRP41_RS01615__ABRP41_RS01615_m00_334451	690	492.75	0	0
citG__ABRP41_RS01620_m00_335146	891	693.75	0	0
citC__ABRP41_RS01625_m00_336212	1050	852.75	0	0
ABRP41_RS01630__ABRP41_RS01630_m00_rc_338365	954	756.75	0	0
ABRP41_RS01635__ABRP41_RS01635_m00_rc_339033	672	474.75	0	0
ABRP41_RS01640__ABRP41_RS01640_m00_rc_341078	2004	1806.75	0	0
ABRP41_RS01645__ABRP41_RS01645_m00_rc_341832	753	555.75	0	0
gtfC__ABRP41_RS01650_m00_rc_343264	1168	970.75	0	0
ABRP41_RS00350__ABRP41_RS00350_m00_90169	72	73	0	0
ABRP41_RS00735__ABRP41_RS00735_m00_159678	81	82	0	0
ABRP41_RS00740__ABRP41_RS00740_m00_159915	72	73	0	0
ABRP41_RS00750__ABRP41_RS00750_m00_161456	72	73	0	0
ABRP41_RS01655__ABRP41_RS01655_m00_rc_905	867	669.75	0	0
ABRP41_RS01660__ABRP41_RS01660_m00_1030	1434	1236.75	0	0
ABRP41_RS01665__ABRP41_RS01665_m00_2530	1176	978.75	0	0
ABRP41_RS01670__ABRP41_RS01670_m00_rc_6409	2529	2331.75	0	0
ABRP41_RS01675__ABRP41_RS01675_m00_rc_7163	660	462.75	0	0
ABRP41_RS01680__ABRP41_RS01680_m00_rc_7926	774	576.75	0	0
ABRP41_RS01685__ABRP41_RS01685_m00_rc_8558	618	420.75	0	0
ABRP41_RS01690__ABRP41_RS01690_m00_rc_9307	729	531.75	0	0
hemW__ABRP41_RS01695_m00_rc_10452	1143	945.75	0	0
ABRP41_RS01700__ABRP41_RS01700_m00_10987	597	399.75	0	0
mdaB__ABRP41_RS01705_m00_11580	567	369.75	0	0
ABRP41_RS01710__ABRP41_RS01710_m00_rc_13459	1254	1056.75	0	0
ABRP41_RS01715__ABRP41_RS01715_m00_rc_14504	1032	834.75	0	0
ABRP41_RS01720__ABRP41_RS01720_m00_rc_15590	1074	876.75	0	0
lpdA__ABRP41_RS01725_m00_rc_16953	1338	1140.75	0	0
ABRP41_RS01730__ABRP41_RS01730_m00_rc_19764	2583	2385.75	0	0
glmM__ABRP41_RS01735_m00_rc_21306	1350	1152.75	0	0
ABRP41_RS01740__ABRP41_RS01740_m00_rc_22313	957	759.75	0	0
cdaA__ABRP41_RS01745_m00_rc_23160	855	657.75	0	0
murT__ABRP41_RS01750_m00_23269	1344	1146.75	0	0
gatD__ABRP41_RS01755_m00_24612	789	591.75	0	0
ABRP41_RS01760__ABRP41_RS01760_m00_rc_27557	1914	1716.75	0	0
ABRP41_RS01765__ABRP41_RS01765_m00_rc_28748	1110	912.75	0	0
ABRP41_RS01770__ABRP41_RS01770_m00_rc_30070	1311	1113.75	0	0
ABRP41_RS01775__ABRP41_RS01775_m00_rc_30203	162	28.6667	0	0
ABRP41_RS01780__ABRP41_RS01780_m00_rc_31005	789	591.75	0	0
wecB__ABRP41_RS01785_m00_rc_32161	1149	951.75	0	0
ABRP41_RS01790__ABRP41_RS01790_m00_rc_33186	699	501.75	0	0
ABRP41_RS01795__ABRP41_RS01795_m00_rc_34317	531	333.75	0	0
ABRP41_RS01800__ABRP41_RS01800_m00_rc_35200	792	594.75	0	0
ABRP41_RS01805__ABRP41_RS01805_m00_35280	315	145.571	0	0
rnjB__ABRP41_RS01810_m00_rc_37352	1665	1467.75	0	0
ABRP41_RS01815__ABRP41_RS01815_m00_rc_38357	759	561.75	0	0
ABRP41_RS01820__ABRP41_RS01820_m00_rc_39223	870	672.75	0	0
trpX__ABRP41_RS01825_m00_rc_40335	1002	804.75	0	0
ABRP41_RS01830__ABRP41_RS01830_m00_40597	1650	1452.75	0	0
ABRP41_RS01835__ABRP41_RS01835_m00_42551	1398	1200.75	0	0
budA__ABRP41_RS01840_m00_rc_44735	717	519.75	0	0
alsS__ABRP41_RS01845_m00_rc_46428	1680	1482.75	0	0
ABRP41_RS01850__ABRP41_RS01850_m00_rc_47793	1233	1035.75	0	0
ABRP41_RS01855__ABRP41_RS01855_m00_rc_48952	1170	972.75	0	0
ABRP41_RS01860__ABRP41_RS01860_m00_rc_49500	480	282.75	0	0
