target_id	length	eff_length	est_counts	tpm
eno__ABRP41_RS00520_m00_116970	1299	1023.93	0	0
ABRP41_RS00525__ABRP41_RS00525_m00_118332	297	72.36	0	0
ABRP41_RS00530__ABRP41_RS00530_m00_118842	696	428.045	0	0
uvrC__ABRP41_RS00540_m00_120842	1788	1512.93	0	0
ABRP41_RS00545__ABRP41_RS00545_m00_122776	603	335.045	0	0
pepV__ABRP41_RS00550_m00_123393	1413	1137.93	0	0
ABRP41_RS00555__ABRP41_RS00555_m00_124878	588	320.045	0	0
ABRP41_RS00565__ABRP41_RS00565_m00_125986	351	116.304	0	0
ABRP41_RS00570__ABRP41_RS00570_m00_126354	804	528.926	0	0
rpiA__ABRP41_RS00580_m00_128801	678	410.045	0	0
ABRP41_RS00585__ABRP41_RS00585_m00_129533	1212	936.926	0	0
ABRP41_RS00590__ABRP41_RS00590_m00_130746	216	42.7619	0	0
ABRP41_RS00595__ABRP41_RS00595_m00_131296	465	211.333	0	0
ABRP41_RS00600__ABRP41_RS00600_m00_131771	810	534.926	1	8935.64
ABRP41_RS00605__ABRP41_RS00605_m00_132590	711	443.045	0	0
deoD__ABRP41_RS00610_m00_133514	705	437.045	0	0
ABRP41_RS00615__ABRP41_RS00615_m00_134220	768	492.926	0	0
ABRP41_RS00625/pseudo__ABRP41_RS00625/pseudo_m00_136205	786	510.926	0	0
ABRP41_RS00630__ABRP41_RS00630_m00_137000	930	654.926	0	0
pyrF__ABRP41_RS00635_m00_137922	693	425.045	0	0
pyrE__ABRP41_RS00640_m00_138715	630	362.045	0	0
ABRP41_RS00645__ABRP41_RS00645_m00_139676	501	240.508	0	0
ABRP41_RS00650__ABRP41_RS00650_m00_140350	342	109.273	0	0
ABRP41_RS00655__ABRP41_RS00655_m00_140751	1443	1167.93	0	0
ABRP41_RS00660__ABRP41_RS00660_m00_142308	852	576.926	0	0
ABRP41_RS00665__ABRP41_RS00665_m00_143309	654	386.045	0	0
ABRP41_RS00670__ABRP41_RS00670_m00_143985	654	386.045	0	0
ABRP41_RS00675__ABRP41_RS00675_m00_144648	1269	993.926	0	0
nt5e__ABRP41_RS00680_m00_146105	2112	1836.93	0	0
parE__ABRP41_RS00690_m00_149154	1950	1674.93	0	0
ABRP41_RS00695__ABRP41_RS00695_m00_151119	1341	1065.93	0	0
ABRP41_RS00700__ABRP41_RS00700_m00_152741	750	482.045	0	0
fic__ABRP41_RS00705_m00_153535	606	338.045	0	0
ABRP41_RS00710__ABRP41_RS00710_m00_154258	558	290.045	0	0
ABRP41_RS00715__ABRP41_RS00715_m00_154840	567	299.045	0	0
parC__ABRP41_RS00720_m00_155599	2457	2181.93	0	0
ABRP41_RS00725__ABRP41_RS00725_m00_158268	1056	780.926	0	0
ABRP41_RS00730__ABRP41_RS00730_m00_159388	231	52.0417	0	0
ABRP41_RS00735__ABRP41_RS00735_m00_159678	81	28	0	0
ABRP41_RS00740__ABRP41_RS00740_m00_159915	72	19	0	0
rpsA__ABRP41_RS00745_m00_160119	1200	924.926	1	5167.88
ABRP41_RS00750__ABRP41_RS00750_m00_161456	72	19	0	0
ssrA__ABRP41_RS00760_m00_162518	349	114.304	1	41817.7
ABRP41_RS00765__ABRP41_RS00765_m00_162911	621	353.045	0	0
ABRP41_RS00785__ABRP41_RS00785_m00_165665	3105	2829.93	1	1689.06
pfkA__ABRP41_RS00790_m00_168852	1014	738.926	1	6468.72
pyk__ABRP41_RS00795_m00_169939	1503	1227.93	1	3892.67
ABRP41_RS00800__ABRP41_RS00800_m00_171732	243	54	0	0
lepB__ABRP41_RS00805_m00_172053	555	287.045	1	16652.1
glmS__ABRP41_RS00810_m00_172780	1815	1539.93	0	0
ABRP41_RS00815__ABRP41_RS00815_m00_175082	1770	1494.93	0	0
ABRP41_RS00820__ABRP41_RS00820_m00_176881	1953	1677.93	0	0
ABRP41_RS00825__ABRP41_RS00825_m00_178835	438	190.574	0	0
ABRP41_RS00830__ABRP41_RS00830_m00_179288	1149	873.926	0	0
ABRP41_RS00835__ABRP41_RS00835_m00_180611	333	100.273	0	0
ABRP41_RS00840__ABRP41_RS00840_m00_181134	642	374.045	0	0
ABRP41_RS00845__ABRP41_RS00845_m00_181784	630	362.045	0	0
ABRP41_RS00850__ABRP41_RS00850_m00_182435	834	558.926	0	0
pcrA__ABRP41_RS00865_m00_186415	2277	2001.93	0	0
ABRP41_RS00870__ABRP41_RS00870_m00_189005	1281	1005.93	0	0
ABRP41_RS00875__ABRP41_RS00875_m00_190299	741	473.045	0	0
ABRP41_RS00880__ABRP41_RS00880_m00_191136	771	495.926	0	0
ABRP41_RS00885__ABRP41_RS00885_m00_192103	714	446.045	0	0
ABRP41_RS00890__ABRP41_RS00890_m00_192830	564	296.045	0	0
ABRP41_RS00900__ABRP41_RS00900_m00_194178	702	434.045	0	0
ABRP41_RS00905__ABRP41_RS00905_m00_194895	2634	2358.93	0	0
ABRP41_RS00910__ABRP41_RS00910_m00_197721	612	344.045	0	0
ABRP41_RS00915__ABRP41_RS00915_m00_198343	1773	1497.93	0	0
ABRP41_RS00920__ABRP41_RS00920_m00_200108	1746	1470.93	0	0
ABRP41_RS00925__ABRP41_RS00925_m00_202131	747	479.045	0	0
ABRP41_RS00930__ABRP41_RS00930_m00_202950	1023	747.926	0	0
ABRP41_RS00935__ABRP41_RS00935_m00_204267	1257	981.926	0	0
ABRP41_RS00940__ABRP41_RS00940_m00_205535	3186	2910.93	0	0
ABRP41_RS00945__ABRP41_RS00945_m00_208852	435	187.574	0	0
ABRP41_RS00950__ABRP41_RS00950_m00_209290	297	72.36	0	0
ABRP41_RS00955/pseudo__ABRP41_RS00955/pseudo_m00_209715	192	32.6429	0	0
ABRP41_RS00960__ABRP41_RS00960_m00_210005	912	636.926	1	7504.65
ABRP41_RS00965__ABRP41_RS00965_m00_211089	234	52.92	0	0
ABRP41_RS00970__ABRP41_RS00970_m00_211322	1365	1089.93	0	0
ABRP41_RS00990__ABRP41_RS00990_m00_215353	690	422.045	0	0
ABRP41_RS00995__ABRP41_RS00995_m00_216043	1314	1038.93	0	0
truB__ABRP41_RS01000_m00_217466	882	606.926	0	0
ABRP41_RS01005__ABRP41_RS01005_m00_218378	921	645.926	0	0
spx__ABRP41_RS01010_m00_219359	414	166.574	0	0
ABRP41_RS01015__ABRP41_RS01015_m00_219765	279	74.6316	0	0
ABRP41_RS01020__ABRP41_RS01020_m00_220033	759	483.926	0	0
ABRP41_RS01025__ABRP41_RS01025_m00_220855	1311	1035.93	0	0
ABRP41_RS01030__ABRP41_RS01030_m00_222262	864	588.926	0	0
pstC__ABRP41_RS01035_m00_223198	936	660.926	0	0
pstA__ABRP41_RS01040_m00_224123	888	612.926	0	0
pstB__ABRP41_RS01045_m00_225026	804	528.926	0	0
pstB__ABRP41_RS01050_m00_225841	759	483.926	0	0
phoU__ABRP41_RS01055_m00_226631	654	386.045	0	0
ABRP41_RS01060__ABRP41_RS01060_m00_227325	2550	2274.93	0	0
ciaX__ABRP41_RS01065_m00_230275	264	63.3611	0	0
ciaR__ABRP41_RS01070_m00_230589	675	407.045	0	0
ciaH__ABRP41_RS01075_m00_231253	1308	1032.93	0	0
ABRP41_RS01090__ABRP41_RS01090_m00_233974	597	329.045	0	0
ABRP41_RS01095__ABRP41_RS01095_m00_234679	1278	1002.93	0	0
deoC__ABRP41_RS01100_m00_235975	663	395.045	0	0
ABRP41_RS01105__ABRP41_RS01105_m00_236543	471	213.953	0	0
ABRP41_RS01110__ABRP41_RS01110_m00_237103	1050	774.926	1	6168.21
ABRP41_RS01115__ABRP41_RS01115_m00_238270	1533	1257.93	0	0
ABRP41_RS01120__ABRP41_RS01120_m00_239795	1077	801.926	0	0
ABRP41_RS01125__ABRP41_RS01125_m00_240873	957	681.926	0	0
nox__ABRP41_RS01130_m00_242069	1374	1098.93	0	0
ABRP41_RS01135__ABRP41_RS01135_m00_243609	1137	861.926	0	0
gyrA__ABRP41_RS01145_m00_245979	2463	2187.93	0	0
ABRP41_RS01150__ABRP41_RS01150_m00_248448	741	473.045	0	0
gloA2__ABRP41_RS01155_m00_249406	405	160.317	0	0
ABRP41_RS01160__ABRP41_RS01160_m00_249895	972	696.926	0	0
ABRP41_RS01165__ABRP41_RS01165_m00_251146	1254	978.926	0	0
ABRP41_RS01170__ABRP41_RS01170_m00_252614	813	537.926	0	0
ABRP41_RS01175__ABRP41_RS01175_m00_253492	642	374.045	0	0
ABRP41_RS01180__ABRP41_RS01180_m00_254690	597	329.045	0	0
ABRP41_RS01185__ABRP41_RS01185_m00_255298	615	347.045	0	0
ABRP41_RS01190/pseudo__ABRP41_RS01190/pseudo_m00_255909	594	326.045	0	0
ABRP41_RS01195__ABRP41_RS01195_m00_256515	1437	1161.93	0	0
ABRP41_RS01200__ABRP41_RS01200_m00_258336	1125	849.926	0	0
ABRP41_RS01205__ABRP41_RS01205_m00_259733	963	687.926	0	0
ABRP41_RS01210__ABRP41_RS01210_m00_260695	483	222.508	0	0
ABRP41_RS01215__ABRP41_RS01215_m00_261174	723	455.045	1	10504.3
ABRP41_RS01220__ABRP41_RS01220_m00_261896	1521	1245.93	0	0
ABRP41_RS01260__ABRP41_RS01260_m00_271077	576	308.045	0	0
prfA__ABRP41_RS01265_m00_271712	1080	804.926	0	0
prmC__ABRP41_RS01270_m00_272791	834	558.926	0	0
ABRP41_RS01275__ABRP41_RS01275_m00_273617	591	323.045	0	0
glyA__ABRP41_RS01280_m00_274217	1263	987.926	0	0
ABRP41_RS01285__ABRP41_RS01285_m00_275476	978	702.926	0	0
ABRP41_RS01290__ABRP41_RS01290_m00_276455	615	347.045	0	0
ABRP41_RS01295__ABRP41_RS01295_m00_277079	1734	1458.93	0	0
ABRP41_RS01300__ABRP41_RS01300_m00_278809	1746	1470.93	0	0
ABRP41_RS01325__ABRP41_RS01325_m00_284527	1671	1395.93	0	0
ABRP41_RS01330__ABRP41_RS01330_m00_286261	492	231.508	0	0
ABRP41_RS01335__ABRP41_RS01335_m00_286801	852	576.926	0	0
ABRP41_RS01340__ABRP41_RS01340_m00_287816	528	260.045	0	0
ABRP41_RS01345__ABRP41_RS01345_m00_288333	447	196.468	0	0
ABRP41_RS01350__ABRP41_RS01350_m00_288789	861	585.926	0	0
ABRP41_RS01355__ABRP41_RS01355_m00_289630	789	513.926	0	0
ABRP41_RS01365__ABRP41_RS01365_m00_292301	699	431.045	0	0
ABRP41_RS01370__ABRP41_RS01370_m00_293003	633	365.045	0	0
ABRP41_RS01375__ABRP41_RS01375_m00_293908	1215	939.926	0	0
ABRP41_RS01380__ABRP41_RS01380_m00_295125	1731	1455.93	0	0
ABRP41_RS01385__ABRP41_RS01385_m00_296965	333	100.273	0	0
ffh__ABRP41_RS01390_m00_297410	1551	1275.93	0	0
ABRP41_RS01395__ABRP41_RS01395_m00_299283	225	46.0417	0	0
ABRP41_RS01400__ABRP41_RS01400_m00_299604	669	401.045	0	0
ABRP41_RS01405__ABRP41_RS01405_m00_300269	738	470.045	0	0
radC__ABRP41_RS01410_m00_301104	681	413.045	0	0
ABRP41_RS01445__ABRP41_RS01445_m00_306790	180	35.4444	0	0
ABRP41_RS01450__ABRP41_RS01450_m00_307056	666	398.045	0	0
ABRP41_RS01455__ABRP41_RS01455_m00_307696	834	558.926	0	0
ABRP41_RS01460__ABRP41_RS01460_m00_308526	891	615.926	0	0
pta__ABRP41_RS01465_m00_309433	996	720.926	0	0
ABRP41_RS01480__ABRP41_RS01480_m00_313040	756	480.926	0	0
ABRP41_RS01485__ABRP41_RS01485_m00_313811	834	558.926	0	0
ABRP41_RS01490__ABRP41_RS01490_m00_314777	693	425.045	0	0
ABRP41_RS01495__ABRP41_RS01495_m00_315469	879	603.926	0	0
xerS__ABRP41_RS01510_m00_318159	1071	795.926	0	0
ABRP41_RS01560/pseudo__ABRP41_RS01560/pseudo_m00_325535	138	48	0	0
ABRP41_RS01610__ABRP41_RS01610_m00_332818	1404	1128.93	0	0
ABRP41_RS01615__ABRP41_RS01615_m00_334451	690	422.045	0	0
citG__ABRP41_RS01620_m00_335146	891	615.926	0	0
citC__ABRP41_RS01625_m00_336212	1050	774.926	0	0
ABRP41_RS01660__ABRP41_RS01660_m00_1030	1434	1158.93	0	0
ABRP41_RS01665__ABRP41_RS01665_m00_2530	1176	900.926	0	0
ABRP41_RS01700__ABRP41_RS01700_m00_10987	597	329.045	0	0
mdaB__ABRP41_RS01705_m00_11580	567	299.045	0	0
murT__ABRP41_RS01750_m00_23269	1344	1068.93	0	0
gatD__ABRP41_RS01755_m00_24612	789	513.926	0	0
ABRP41_RS01805__ABRP41_RS01805_m00_35280	315	87.4615	0	0
ABRP41_RS01830__ABRP41_RS01830_m00_40597	1650	1374.93	0	0
ABRP41_RS01835__ABRP41_RS01835_m00_42551	1398	1122.93	0	0
ABRP41_RS01965__ABRP41_RS01965_m00_67393	177	32.4444	0	0
ABRP41_RS01970__ABRP41_RS01970_m00_67891	642	374.045	0	0
ABRP41_RS02000__ABRP41_RS02000_m00_73730	1146	870.926	0	0
ABRP41_RS02140__ABRP41_RS02140_m00_109515	783	507.926	0	0
ABRP41_RS02145__ABRP41_RS02145_m00_110294	813	537.926	0	0
ABRP41_RS02150__ABRP41_RS02150_m00_111124	705	437.045	0	0
ABRP41_RS02155__ABRP41_RS02155_m00_111843	651	383.045	0	0
ABRP41_RS02265__ABRP41_RS02265_m00_136474	459	205.333	0	0
ABRP41_RS02325__ABRP41_RS02325_m00_145411	414	166.574	0	0
ABRP41_RS02360__ABRP41_RS02360_m00_155497	1248	972.926	0	0
ABRP41_RS02365__ABRP41_RS02365_m00_156821	1362	1086.93	0	0
ABRP41_RS02370__ABRP41_RS02370_m00_158182	837	561.926	0	0
ABRP41_RS02375__ABRP41_RS02375_m00_159043	1134	858.926	0	0
birA__ABRP41_RS02410_m00_171471	936	660.926	0	0
ABRP41_RS02470__ABRP41_RS02470_m00_185962	1080	804.926	0	0
ABRP41_RS02520__ABRP41_RS02520_m00_195450	666	398.045	0	0
gloA__ABRP41_RS02525_m00_196151	393	150.915	1	31672.8
ABRP41_RS02535__ABRP41_RS02535_m00_197513	1686	1410.93	0	0
ABRP41_RS02645__ABRP41_RS02645_m00_215852	354	119.304	0	0
ABRP41_RS02655__ABRP41_RS02655_m00_218787	777	501.926	0	0
ABRP41_RS02695/pseudo__ABRP41_RS02695/pseudo_m00_226175	188	33.9167	0	0
tehB__ABRP41_RS02720_m00_229138	882	606.926	1	7875.6
ABRP41_RS02740__ABRP41_RS02740_m00_231648	828	552.926	0	0
ABRP41_RS02885__ABRP41_RS02885_m00_4517	492	231.508	0	0
ABRP41_RS02970__ABRP41_RS02970_m00_19442	420	172.574	0	0
ABRP41_RS02975__ABRP41_RS02975_m00_19858	294	72.2708	0	0
ABRP41_RS03000__ABRP41_RS03000_m00_24852	813	537.926	0	0
ABRP41_RS03005__ABRP41_RS03005_m00_25779	408	163.317	0	0
ABRP41_RS03010__ABRP41_RS03010_m00_26199	324	94.8113	0	0
pflB__ABRP41_RS03020_m00_27863	2328	2052.93	0	0
ABRP41_RS03025__ABRP41_RS03025_m00_30352	441	190.468	0	0
ABRP41_RS03045__ABRP41_RS03045_m00_33787	2277	2001.93	0	0
ABRP41_RS03050__ABRP41_RS03050_m00_36322	300	73.9216	0	0
ABRP41_RS03060__ABRP41_RS03060_m00_37391	1173	897.926	0	0
ABRP41_RS03065__ABRP41_RS03065_m00_38727	426	178.574	0	0
ABRP41_RS03100__ABRP41_RS03100_m00_43126	1047	771.926	0	0
ABRP41_RS03105__ABRP41_RS03105_m00_44193	969	693.926	0	0
ABRP41_RS03110__ABRP41_RS03110_m00_45536	903	627.926	0	0
ABRP41_RS03165__ABRP41_RS03165_m00_54321	231	52.0417	0	0
rnjA__ABRP41_RS03170_m00_54553	1683	1407.93	0	0
ABRP41_RS03260__ABRP41_RS03260_m00_77777	83	30	0	0
ABRP41_RS03265__ABRP41_RS03265_m00_78022	89	36	0	0
ABRP41_RS03290__ABRP41_RS03290_m00_80777	315	87.4615	0	0
ABRP41_RS03395__ABRP41_RS03395_m00_99021	1020	744.926	0	0
galU__ABRP41_RS03400_m00_100042	921	645.926	0	0
ABRP41_RS03505__ABRP41_RS03505_m00_118549	219	41.9565	0	0
gshAB__ABRP41_RS03645_m00_146644	2304	2028.93	0	0
ABRP41_RS03670__ABRP41_RS03670_m00_154274	957	681.926	0	0
pbp3__ABRP41_RS03705_m00_162688	1242	966.926	0	0
ABRP41_RS03760__ABRP41_RS03760_m00_175421	1554	1278.93	0	0
ABRP41_RS03765__ABRP41_RS03765_m00_176974	741	473.045	0	0
ABRP41_RS03770__ABRP41_RS03770_m00_178017	591	323.045	0	0
ABRP41_RS03775__ABRP41_RS03775_m00_178803	720	452.045	0	0
ABRP41_RS03780__ABRP41_RS03780_m00_179519	1224	948.926	0	0
ABRP41_RS03785__ABRP41_RS03785_m00_180768	642	374.045	0	0
ABRP41_RS03825__ABRP41_RS03825_m00_189815	564	296.045	0	0
ABRP41_RS03830__ABRP41_RS03830_m00_181	687	419.045	0	0
ABRP41_RS03835__ABRP41_RS03835_m00_867	735	467.045	0	0
ABRP41_RS03840__ABRP41_RS03840_m00_1794	477	219.953	0	0
feoB__ABRP41_RS03845_m00_2267	2151	1875.93	0	0
ABRP41_RS03850__ABRP41_RS03850_m00_4436	147	38.3333	0	0
ABRP41_RS03855__ABRP41_RS03855_m00_4702	855	579.926	0	0
ABRP41_RS03860__ABRP41_RS03860_m00_5553	834	558.926	0	0
xseA__ABRP41_RS03885_m00_10988	1344	1068.93	0	0
ABRP41_RS03890__ABRP41_RS03890_m00_12306	222	44.9565	0	0
ABRP41_RS03895__ABRP41_RS03895_m00_12524	870	594.926	0	0
ABRP41_RS03900__ABRP41_RS03900_m00_13386	828	552.926	0	0
ABRP41_RS03905__ABRP41_RS03905_m00_14200	465	211.333	0	0
recN__ABRP41_RS03910_m00_14681	1659	1383.93	0	0
ABRP41_RS03915__ABRP41_RS03915_m00_16561	840	564.926	0	0
ABRP41_RS03920__ABRP41_RS03920_m00_17393	858	582.926	0	0
ABRP41_RS03925__ABRP41_RS03925_m00_18225	600	332.045	0	0
ABRP41_RS03930__ABRP41_RS03930_m00_18921	276	73.5676	0	0
ABRP41_RS03950/pseudo__ABRP41_RS03950/pseudo_m00_21645	477	219.953	0	0
ABRP41_RS03955__ABRP41_RS03955_m00_22184	156	36.25	0	0
ABRP41_RS03965__ABRP41_RS03965_m00_23555	693	425.045	0	0
pbp2b__ABRP41_RS03970_m00_24494	2079	1803.93	1	2649.73
recR__ABRP41_RS03975_m00_26582	600	332.045	0	0
ABRP41_RS03980__ABRP41_RS03980_m00_27393	1050	774.926	0	0
ABRP41_RS03990__ABRP41_RS03990_m00_29527	951	675.926	0	0
ABRP41_RS03995__ABRP41_RS03995_m00_30555	1359	1083.93	0	0
ABRP41_RS04000/pseudo__ABRP41_RS04000/pseudo_m00_32020	833	557.926	0	0
ABRP41_RS04005__ABRP41_RS04005_m00_32865	1248	972.926	0	0
ABRP41_RS04010__ABRP41_RS04010_m00_34168	684	416.045	0	0
ABRP41_RS04015__ABRP41_RS04015_m00_35035	1545	1269.93	0	0
ABRP41_RS04020__ABRP41_RS04020_m00_36833	1836	1560.93	0	0
spaP__ABRP41_RS04025_m00_38906	4689	4413.93	1	1082.92
ABRP41_RS04030__ABRP41_RS04030_m00_43884	1554	1278.93	0	0
ABRP41_RS04035__ABRP41_RS04035_m00_45927	279	74.6316	0	0
ABRP41_RS04040__ABRP41_RS04040_m00_46391	270	67.5676	0	0
ABRP41_RS04045__ABRP41_RS04045_m00_47490	249	53.1212	0	0
ABRP41_RS04050__ABRP41_RS04050_m00_47782	360	125.304	2	76293.3
ABRP41_RS04070__ABRP41_RS04070_m00_51896	753	477.926	0	0
ABRP41_RS04075__ABRP41_RS04075_m00_52789	678	410.045	0	0
ABRP41_RS04080__ABRP41_RS04080_m00_53456	2235	1959.93	0	0
ABRP41_RS04085__ABRP41_RS04085_m00_55876	627	359.045	0	0
holA__ABRP41_RS04090_m00_56670	1041	765.926	0	0
sodA__ABRP41_RS04095_m00_57857	612	344.045	2	27786.6
ABRP41_RS04100__ABRP41_RS04100_m00_59020	1056	780.926	0	0
ABRP41_RS04105__ABRP41_RS04105_m00_60240	759	483.926	0	0
ABRP41_RS04110__ABRP41_RS04110_m00_61067	465	211.333	0	0
ABRP41_RS04115__ABRP41_RS04115_m00_61578	1230	954.926	0	0
ABRP41_RS04125__ABRP41_RS04125_m00_64180	699	431.045	0	0
nagB__ABRP41_RS04130_m00_65008	702	434.045	0	0
ABRP41_RS04140__ABRP41_RS04140_m00_66724	717	449.045	0	0
ABRP41_RS04145__ABRP41_RS04145_m00_67455	501	240.508	0	0
ABRP41_RS04155__ABRP41_RS04155_m00_69546	969	693.926	0	0
ABRP41_RS04165__ABRP41_RS04165_m00_70759	282	75.6667	0	0
ABRP41_RS04170__ABRP41_RS04170_m00_71146	894	618.926	0	0
ABRP41_RS04175__ABRP41_RS04175_m00_72347	939	663.926	0	0
pepF__ABRP41_RS04180_m00_73307	1800	1524.93	0	0
ABRP41_RS04185__ABRP41_RS04185_m00_75319	618	350.045	0	0
ABRP41_RS04190__ABRP41_RS04190_m00_75986	708	440.045	1	10862.3
prsA__ABRP41_RS04195_m00_76755	1002	726.926	0	0
ABRP41_RS04200__ABRP41_RS04200_m00_77995	501	240.508	0	0
alaS__ABRP41_RS04205_m00_78710	2619	2343.93	2	4078.55
ABRP41_RS04225__ABRP41_RS04225_m00_84527	702	434.045	0	0
